PredictedValue,PredictionConfidence,Order Priority,Customer Segment,Product Category,Product Sub Category,Product Container,Product Name,Profit,Quantity Ordered,Sales,Gross Unit Price,Shipping Cost,Ship Mode,Ship Date,City,Order Line ID,# of Order Lines,Order ID,# of Orders,Customer ID,# of Customers,Customer Name,Grouped Sub Category,Discount,Order Date,{Row Count}
Delivered,0.69,Not Specified,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-71.13,35,228.68,7.18,5.48,Regular Air,'2015-03-07',Los Angeles,6957,6957,27811,27811,2548,2548,Wayne Bass,Stationery,16.73,'2015-03-04 06:17:42.000',1
Delivered,0.62,Not Specified,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",-38.3,4,63.47,16.88,13.18,Regular Air,'2015-03-06',Los Angeles,6958,6958,27811,27811,2548,2548,Wayne Bass,Stationery,3.78,'2015-03-04 02:28:38.000',1
Delivered,0.61,Not Specified,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-71.13,9,58.8,7.18,5.48,Regular Air,'2015-03-07',Columbus,6968,6968,88661,88661,2549,2549,Martha Bowers,Stationery,3.63,'2015-03-04 10:07:35.000',1
Delivered,1,Critical,Corporate,Office Supplies,Paper,Small Box,Xerox 226,-40.57,5,32.49,6.84,5.84,Regular Air,'2015-03-08',Sacramento,9115,9115,86208,86208,3292,3292,Clarence Davis,Stationery,0.77,'2015-03-04 14:22:36.000',1
Delivered,0.52,Not Specified,Consumer,Office Supplies,Storage & Organization,Small Box,Hanging Personal Folder File,-203.99,10,157.42,16.57,11.25,Regular Air,'2015-03-07',Swellendam,6013,6013,86262,86262,2206,2206,Bobby Powell,Furniture,7.29,'2015-03-04 00:21:18.000',1
Delivered,1,Critical,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",-3289.04,12,1592.41,138.23,130,Delivery Truck,'2015-03-07',Ahmednagar,6005,6005,86057,86057,2204,2204,Oscar Ford,Furniture,77.56,'2015-03-04 07:54:08.000',1
Delivered,0.71,Not Specified,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",-38.3,1,15.87,16.88,13.18,Regular Air,'2015-03-06',Burlington,6974,6974,88661,88661,2550,2550,Arlene Barry Kane,Stationery,0.62,'2015-03-04 03:55:10.000',1
Delivered,0.64,Medium,Corporate,Technology,Computer Peripherals,Small Pack,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",-14.75,4,18.58,5.16,4.93,Regular Air,'2015-03-07',Barcelona,4170,4170,88095,88095,1562,1562,Kristin Snyder,Computer & Electronics,1.08,'2015-03-04 02:43:52.000',1
Delivered,0.98,High,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,31.23,12,48.23,4.06,0.7,Regular Air,'2015-03-07',Sheffield,214,214,87369,87369,83,83,Edgar Stone,Stationery,1.2,'2015-03-05 05:48:04.000',1
Delivered,0.56,Not Specified,Home Office,Office Supplies,Labels,Small Box,Avery 498,7.18,4,11.1,3.05,0.5,Regular Air,'2015-03-08',Istanbul,3092,3092,86916,86916,1182,1182,Jesse Williamson,Stationery,0.78,'2015-03-05 07:48:11.000',1
Delivered,1,Not Specified,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Hi-Tech Manual Binding System,2732.65,14,4325.93,321.87,19.99,Regular Air,'2015-03-08',Istanbul,3091,3091,86916,86916,1182,1182,Jesse Williamson,Stationery,203.95,'2015-03-05 00:10:54.000',1
Delivered,0.76,Low,Corporate,Office Supplies,Envelopes,Small Box,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,117.97,6,218.19,37.88,14.72,Regular Air,'2015-03-08',Sheffield,362,362,90996,90996,133,133,Gayle Keith,Stationery,6.88,'2015-03-05 10:58:07.000',1
Delivered,0.83,Not Specified,Home Office,Technology,Telephones and Communication,Small Box,i1000plus,706.8,11,1316.3,132.96,4.2,Regular Air,'2015-03-07',Singapore,3093,3093,86916,86916,1182,1182,Jesse Williamson,Computer & Electronics,97.76,'2015-03-05 00:01:41.000',1
Delivered,0.99,High,Corporate,Office Supplies,Paper,Wrap Bag,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.09,10,91.05,9.79,4.39,Regular Air,'2015-03-07',Birmingham,213,213,87369,87369,83,83,Edgar Stone,Stationery,4.74,'2015-03-05 00:13:20.000',1
Delivered,1,Not Specified,Corporate,Furniture,Tables,Jumbo Box,"Iceberg OfficeWorks 42"" Round Tables",-362.63,56,8923.04,159.34,39.25,Delivery Truck,'2015-03-08',Toronto,8288,8288,39878,39878,3011,3011,Tammy Raynor,Furniture,300.8,'2015-03-05 06:19:01.000',1
Delivered,1,Not Specified,Corporate,Furniture,Tables,Jumbo Box,"Iceberg OfficeWorks 42"" Round Tables",-362.63,14,2230.76,159.34,39.25,Delivery Truck,'2015-03-08',Riyadh,8299,8299,86348,86348,3012,3012,Annie Livingston,Furniture,68.09,'2015-03-05 02:34:04.000',1
Delivered,1,Critical,Consumer,Furniture,Tables,Jumbo Box,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",807.19,11,2301.3,229.9,29.1,Delivery Truck,'2015-03-10',Riyadh,7218,7218,90954,90954,2638,2638,Alicia Wood Shah,Furniture,155.13,'2015-03-07 15:12:52.000',1
Delivered,0.8,Low,Home Office,Office Supplies,Paper,Small Box,Xerox 1940,99.3,9,469.8,58,10.75,Regular Air,'2015-03-13',Richmond,9139,9139,87801,87801,3303,3303,Carole Creech,Stationery,31.69,'2015-03-08 00:33:38.000',1
Delivered,1,Critical,Consumer,Furniture,Tables,Large Box,Hon 2111 Invitationâ„¢ Series Corner Table,-333.15,2,419.82,220.96,69,Regular Air,'2015-03-11',Riyadh,7219,7219,90954,90954,2638,2638,Alicia Wood Shah,Furniture,20.71,'2015-03-07 10:12:04.000',1
Delivered,0.8,Low,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16765 Mini Stand Up Battery Pencil Sharpener,-176.69,10,116.95,12.31,8.99,Regular Air,'2015-03-13',Riyadh,7736,7736,87723,87723,2828,2828,Monica Howard,Stationery,4.11,'2015-03-07 03:29:49.000',1
Delivered,0.61,Medium,Corporate,Furniture,Office Furnishings,Small Pack,Magna Visual Magnetic Picture Hangers,-111.63,12,60.47,5.09,5.72,Regular Air,'2015-03-09',Swellendam,7123,7123,90878,90878,2596,2596,Stacey Bell,Furniture,0.71,'2015-03-07 17:55:08.000',1
Delivered,0.56,Not Specified,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones DublLock D-Ring Binders,52.62,11,77.54,7.12,2.99,Regular Air,'2015-03-10',Yaroslavl,2588,2588,90046,90046,1006,1006,Wallace Warner,Stationery,1.27,'2015-03-08 21:05:34.000',1
Delivered,0.65,Not Specified,Small Business,Office Supplies,Appliances,Small Box,Staples 6 Outlet Surge,-4.58,8,101.04,12.63,4.98,Regular Air,'2015-03-10',Cape Town,5492,5492,87130,87130,2025,2025,Benjamin Harrell,Furniture,1.02,'2015-03-08 10:28:11.000',1
Delivered,0.91,Low,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones â€œSnapâ€ù Scratch Pad Binder Tool for Ring Binders,-102.81,46,278.7,6.12,5.59,Regular Air,'2015-03-14',Los Angeles,8257,8257,59686,59686,3004,3004,Maurice Everett,Stationery,10.59,'2015-03-08 13:15:29.000',1
Delivered,0.5,Not Specified,Home Office,Technology,Computer Peripherals,Small Box,Belkin ErgoBoardâ„¢ Keyboard,-164.45,4,128.14,32.69,6.5,Regular Air,'2015-03-10',Yaroslavl,2619,2619,88394,88394,1018,1018,Meredith Humphrey,Computer & Electronics,3.28,'2015-03-08 01:47:47.000',1
Delivered,0.72,Low,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones â€œSnapâ€ù Scratch Pad Binder Tool for Ring Binders,-102.81,11,66.65,6.12,5.59,Regular Air,'2015-03-14',Riyadh,8269,8269,91393,91393,3006,3006,Thomas Spence,Stationery,2.13,'2015-03-08 10:09:06.000',1
Delivered,0.8,Not Specified,Small Business,Office Supplies,Paper,Small Box,Xerox 217,-112.62,7,44.53,6.84,8.19,Express Air,'2015-03-10',Swellendam,5493,5493,87130,87130,2025,2025,Benjamin Harrell,Stationery,1.86,'2015-03-08 00:34:57.000',1
Delivered,1,Critical,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Presentation Index for Binding Systems,-16.4,5,20.79,4.2,5.26,Regular Air,'2015-03-10',Jackson,9293,9293,87649,87649,3363,3363,Willie Snyder,Stationery,0.62,'2015-03-08 12:59:16.000',1
Delivered,0.54,Not Specified,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Binding Cases,-27.05,3,34.09,12.35,5.63,Regular Air,'2015-03-11',Kaliningrad,2618,2618,88394,88394,1018,1018,Meredith Humphrey,Stationery,1.8,'2015-03-08 06:08:21.000',1
Delivered,0.76,Low,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",-167.03,9,136.73,16.88,13.18,Regular Air,'2015-03-12',Melbourne,1473,1473,87107,87107,565,565,Andrea Oakley,Stationery,7.07,'2015-03-09 22:55:59.000',1
Delivered,0.74,Low,Corporate,Technology,Computer Peripherals,Small Pack,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",-42.63,11,53.92,5.16,4.93,Regular Air,'2015-03-15',Sydney,1474,1474,87107,87107,565,565,Andrea Oakley,Computer & Electronics,1.57,'2015-03-09 04:38:00.000',1
Refunded,0.57,Medium,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Durable Poly Binders,31.78,8,44.85,5.84,6.98,Regular Air,'2015-03-12',London,673,673,85862,85862,258,258,Allan Shields,Stationery,1.48,'2015-03-10 10:51:36.000',1
Delivered,0.65,Medium,Corporate,Office Supplies,Paper,Small Box,Xerox 1882,337.02,9,478.47,59.07,13.88,Regular Air,'2015-03-12',Edinburgh,674,674,85862,85862,258,258,Allan Shields,Stationery,28.74,'2015-03-10 20:07:55.000',1
Delivered,0.67,Medium,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Clairmont Wall Clock",78.33,6,113.22,20.29,6.15,Regular Air,'2015-03-13',Hong Kong,5783,5783,90893,90893,2118,2118,Sheryl Cole,Furniture,6.39,'2015-03-10 01:15:01.000',1
Delivered,0.93,High,Consumer,Office Supplies,Labels,Small Box,Avery 506,24.75,9,36.49,4.36,0.5,Regular Air,'2015-03-11',Sao Paulo,4049,4049,89958,89958,1522,1522,Earl Watts,Stationery,1.89,'2015-03-10 18:40:14.000',1
Delivered,0.63,Medium,Consumer,Office Supplies,Paper,Small Box,Xerox 1933,111.32,13,168.48,12.96,4.86,Express Air,'2015-03-12',New York,9391,9391,87911,87911,3394,3394,Julia Padgett,Stationery,3.1,'2015-03-10 07:21:57.000',1
Delivered,1,Critical,Small Business,Furniture,Tables,Jumbo Box,Bretford CR4500 Series Slim Rectangular Table,2443.08,13,4681.82,367.49,40.19,Delivery Truck,'2015-03-13',Birmingham,943,943,87351,87351,360,360,Lindsay Shepherd,Furniture,176.18,'2015-03-10 01:07:07.000',1
Delivered,0.87,Medium,Home Office,Technology,Telephones and Communication,Wrap Bag,Accessory34,132.93,5,417.45,90.75,0.99,Express Air,'2015-03-13',Hong Kong,5784,5784,90893,90893,2118,2118,Sheryl Cole,Computer & Electronics,25.45,'2015-03-10 08:11:40.000',1
Delivered,1,Medium,Corporate,Furniture,Tables,Jumbo Box,Balt Solid Wood Rectangular Table,-666.85,8,837.2,111.33,41.64,Delivery Truck,'2015-03-12',Osaka,7316,7316,87837,87837,2669,2669,Annie Booth,Furniture,49.6,'2015-03-10 15:06:13.000',1
Delivered,0.56,Medium,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Binder Posts,-47.66,6,34.18,6.06,5.01,Regular Air,'2015-03-11',San Francisco,9183,9183,87274,87274,3328,3328,Penny Kaufman,Stationery,1.5,'2015-03-10 04:19:46.000',1
Refunded,0.58,Medium,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Durable Poly Binders,-36.65,8,46.25,5.84,6.98,Regular Air,'2015-03-12',Nagasaki,7301,7301,87837,87837,2666,2666,Christopher Horner,Stationery,1.09,'2015-03-10 15:41:12.000',1
Delivered,0.86,Low,Home Office,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",-23.22,1,29.46,30.06,1.99,Regular Air,'2015-03-13',Charlotte,8206,8206,91184,91184,2988,2988,Johnny Cline,Computer & Electronics,1.21,'2015-03-10 10:36:59.000',1
Delivered,0.99,Medium,Small Business,Office Supplies,Storage & Organization,Large Box,Tennsco Industrial Shelving,-135.47,8,371.59,51.61,35,Regular Air,'2015-03-14',Charlotte,8767,8767,86494,86494,3169,3169,Janice Boswell,Furniture,20.2,'2015-03-11 18:22:19.000',1
Delivered,1,Medium,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,-203.02,4,396.11,106.48,42,Delivery Truck,'2015-03-14',Canberra,1557,1557,86321,86321,597,597,Alexandra Wise,Furniture,21.51,'2015-03-11 06:53:16.000',1
Delivered,0.58,Not Specified,Corporate,Technology,Computer Peripherals,Small Box,Belkin 105-Key Black Keyboard,-30.86,2,38.81,21.09,4,Express Air,'2015-03-12',San Diego,8759,8759,86494,86494,3167,3167,Ray Silverman,Computer & Electronics,2.5,'2015-03-11 19:27:51.000',1
Delivered,0.99,High,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter Smear-Safe Highlighters,12.74,3,18.11,6.16,0.83,Express Air,'2015-03-15',Birmingham,648,648,87216,87216,251,251,Joann Davidson Rich,Stationery,0.72,'2015-03-12 09:06:08.000',1
Delivered,0.93,Not Specified,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes PB300 Plastic Comb Binding Machine,173.52,6,2211.08,409.46,19.99,Regular Air,'2015-03-15',Des Moines,9084,9084,90754,90754,3284,3284,Michael Shaffer,Stationery,149.89,'2015-03-12 12:38:29.000',1
Delivered,0.96,High,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",1.13,12,129.37,11.23,5.16,Regular Air,'2015-03-13',Leeds,645,645,87216,87216,250,250,Brenda Nelson Blanchard,Furniture,5.09,'2015-03-12 08:44:58.000',1
Delivered,0.98,High,Corporate,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,-24.07,4,54.79,15.22,6.75,Express Air,'2015-03-13',Manchester,646,646,87216,87216,251,251,Joann Davidson Rich,Furniture,4.17,'2015-03-12 17:34:35.000',1
Delivered,1,High,Corporate,Office Supplies,Appliances,Jumbo Drum,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,-122.07,1,271.67,295.29,23.19,Delivery Truck,'2015-03-15',Nottingham,647,647,87216,87216,251,251,Joann Davidson Rich,Furniture,18.24,'2015-03-12 22:05:14.000',1
Delivered,0.81,Low,Corporate,Technology,Computer Peripherals,Small Box,Microsoft Internet Keyboard,-91.38,7,151.88,22.14,6.5,Regular Air,'2015-03-17',Barcelona,4172,4172,88096,88096,1562,1562,Kristin Snyder,Computer & Electronics,3.32,'2015-03-12 16:21:44.000',1
Delivered,0.81,Low,Corporate,Office Supplies,Paper,Small Box,Xerox 210,-184.13,13,80.03,6.84,7.37,Regular Air,'2015-03-20',Madrid,4173,4173,88096,88096,1562,1562,Kristin Snyder,Stationery,4.64,'2015-03-12 18:38:26.000',1
Delivered,0.96,Low,Home Office,Technology,Telephones and Communication,Small Box,CF 888,135.55,12,2357.98,206.84,3.99,Express Air,'2015-03-19',Denver,6402,6402,88273,88273,2358,2358,Danielle Baird,Computer & Electronics,117.91,'2015-03-13 02:04:49.000',1
Delivered,1,Low,Home Office,Office Supplies,Appliances,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",-30.51,6,418.29,72.62,60,Delivery Truck,'2015-03-18',San Diego,6401,6401,88273,88273,2358,2358,Danielle Baird,Furniture,19.02,'2015-03-13 01:51:16.000',1
Delivered,0.99,High,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Plymouth Boxed Rubber Bands by Plymouth,-7.5,3,14.16,4.97,0.7,Regular Air,'2015-03-16',Riyadh,7721,7721,87242,87242,2822,2822,Rosemary Howell,Stationery,0.43,'2015-03-13 03:30:20.000',1
Delivered,0.97,High,Corporate,Technology,Telephones and Communication,Small Pack,Accessory8,-142.73,2,170.61,90.75,1.25,Regular Air,'2015-03-16',Yaroslavl,2501,2501,91582,91582,959,959,Sally House,Computer & Electronics,7.54,'2015-03-13 12:43:01.000',1
Delivered,0.86,Low,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Fellowes Twister Kit, Gray/Clear, 3/pkg",-110.54,6,45.85,8.49,8.94,Express Air,'2015-03-18',Las Plumas,2804,2804,86129,86129,1085,1085,Ted Dunlap,Stationery,2.74,'2015-03-13 07:06:12.000',1
Delivered,0.98,High,Corporate,Furniture,Office Furnishings,Small Box,Staples Plastic Wall Frames,21.62,9,72.58,8.4,4.95,Express Air,'2015-03-16',Ryazan,2533,2533,87264,87264,973,973,Victor Godfrey,Furniture,3.03,'2015-03-14 03:48:20.000',1
Delivered,0.92,Low,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,38.11,13,53.47,4.52,0.94,Regular Air,'2015-03-23',Nagoya,6730,6730,88142,88142,2469,2469,Herbert Reddy,Stationery,3.64,'2015-03-15 00:12:52.000',1
Delivered,0.99,High,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 314,53.12,13,76.57,5.89,0.7,Express Air,'2015-03-17',Santiago,8380,8380,86111,86111,3045,3045,Jordan Beard,Stationery,1.38,'2015-03-15 03:58:31.000',1
Delivered,0.95,High,Corporate,Office Supplies,Labels,Small Box,Avery 496,23.81,10,36.83,3.96,0.5,Regular Air,'2015-03-17',Manchester,379,379,91094,91094,145,145,Rhonda Ivey,Stationery,1.62,'2015-03-15 01:02:49.000',1
Delivered,0.93,Low,Small Business,Furniture,Office Furnishings,Wrap Bag,Eldon 500 Classâ„¢ Desk Accessories,19.97,6,70.32,12.74,6.2,Regular Air,'2015-03-18',Madison,8962,8962,88333,88333,3241,3241,Terri Link,Furniture,2.83,'2015-03-15 08:10:29.000',1
Delivered,0.69,Medium,Consumer,Office Supplies,Paper,Wrap Bag,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",8.6,5,35.93,7.81,1.71,Regular Air,'2015-03-17',Naples,8050,8050,90224,90224,2926,2926,Derek Tuttle,Stationery,1.6,'2015-03-15 12:08:31.000',1
Delivered,1,Not Specified,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon Multipurpose Stacking Arm Chairs,597.43,12,2715.65,228.59,64.2,Delivery Truck,'2015-03-17',Canberra,1021,1021,90344,90344,388,388,Roger Schwartz,Furniture,77.48,'2015-03-16 01:05:56.000',1
Delivered,0.98,High,Small Business,Technology,Telephones and Communication,Small Box,M3682,25.72,2,257.94,132.96,8.08,Regular Air,'2015-03-17',Kaliningrad,2550,2550,90207,90207,983,983,Sue Drake,Computer & Electronics,11.95,'2015-03-15 07:49:55.000',1
Delivered,0.95,Low,Home Office,Furniture,Chairs & Chairmats,Medium Box,SAFCO Folding Chair Trolley,3.22,14,1837.92,135.34,12.65,Regular Air,'2015-03-18',Aomori,6729,6729,88142,88142,2469,2469,Herbert Reddy,Furniture,75.35,'2015-03-15 02:07:58.000',1
Delivered,1,High,Small Business,Technology,Copiers and Fax,Large Box,Hewlett Packard LaserJet 3310 Copier,-10,14,8066.84,633.19,24.49,Regular Air,'2015-03-16',Moscow,2549,2549,90207,90207,983,983,Sue Drake,Computer & Electronics,592.48,'2015-03-15 00:27:08.000',1
Delivered,1,High,Corporate,Furniture,Chairs & Chairmats,Large Box,Hon Olson Stacker Stools,-159.02,1,133.74,148.6,24.49,Regular Air,'2015-03-17',Santiago,8377,8377,86111,86111,3044,3044,Alfred F Dixon,Furniture,6.88,'2015-03-16 00:28:02.000',1
Delivered,0.95,High,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",-94.99,10,46.62,5.18,4.97,Regular Air,'2015-03-17',Santiago,8376,8376,86111,86111,3044,3044,Alfred F Dixon,Stationery,2.4,'2015-03-15 07:43:54.000',1
Delivered,0.91,Low,Small Business,Office Supplies,Storage & Organization,Small Box,Eldon Shelf Saversâ„¢ Cubes and Bins,-53.7,10,67.71,7.36,9.69,Regular Air,'2015-03-23',Bogota,6271,6271,89871,89871,2306,2306,Ted Harrington,Furniture,2.66,'2015-03-15 15:05:58.000',1
Delivered,0.63,Not Specified,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Flexible Leather- Look Classic Collection Ring Binder,55.19,4,78.36,19.99,1.49,Regular Air,'2015-03-19',Beijing,5768,5768,87866,87866,2112,2112,Margaret Olsen,Stationery,2.24,'2015-03-16 02:32:20.000',1
Delivered,0.88,Low,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter Fluorescent Desk Style Markers,21.2,9,30.84,3.57,0.85,Regular Air,'2015-03-17',Melbourne,1859,1859,89852,89852,696,696,Johnny Reid,Stationery,1.04,'2015-03-16 06:21:36.000',1
Delivered,0.58,Not Specified,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Flexible Leather- Look Classic Collection Ring Binder,97.48,16,313.44,19.99,1.49,Regular Air,'2015-03-19',Chicago,5736,5736,43239,43239,2107,2107,Leigh Burnette Hurley,Stationery,13.42,'2015-03-16 12:30:39.000',1
Delivered,0.93,Low,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter Fluorescent Desk Style Markers,25.2,35,119.95,3.57,0.85,Regular Air,'2015-03-17',Milan,1873,1873,11968,11968,698,698,Nelson Hensley,Stationery,6.13,'2015-03-16 03:29:40.000',1
Delivered,1,High,Small Business,Office Supplies,Paper,Small Box,Xerox 1951,270.34,56,1830.64,32.69,9.18,Regular Air,'2015-03-19',Ryazan,2127,2127,18789,18789,806,806,Judy Singer,Stationery,58.42,'2015-03-16 18:22:59.000',1
Delivered,0.98,High,Small Business,Office Supplies,Paper,Small Box,Xerox 1951,8.23,14,457.66,32.69,9.18,Regular Air,'2015-03-19',Lipetsk,2128,2128,91039,91039,807,807,Edgar McLeod,Stationery,4.63,'2015-03-16 16:21:50.000',1
Delivered,0.74,Low,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,-2.47,4,15.56,4.01,1.49,Regular Air,'2015-03-21',Istanbul,2978,2978,3266,3266,1129,1129,Pam Patton,Stationery,0.73,'2015-03-16 01:38:42.000',1
Delivered,0.7,Not Specified,Small Business,Office Supplies,Storage & Organization,Small Box,Hanging Personal Folder File,-151.45,7,104.39,16.57,11.25,Regular Air,'2015-03-17',Sydney,1086,1086,87704,87704,417,417,Mike Pollard,Furniture,6.32,'2015-03-16 03:53:27.000',1
